species,elevation,soil_type,sepal_length,sepal_width,petal_length,petal_width,sepal_area,petal_area,sepal_aspect_ratio,petal_aspect_ratio,sepal_to_petal_length_ratio,sepal_to_petal_width_ratio,sepal_petal_length_diff,sepal_petal_width_diff,petal_curvature_mm,petal_texture_trichomes_per_mm2,leaf_area_cm2,sepal_area_sqrt,petal_area_sqrt,area_ratios
versicolor,193.1,sandy,5.48,2.71,4.03,1.36,14.850800000000001,5.4808,2.022140221402214,2.963235294117647,1.3598014888337469,1.9926470588235292,1.4500000000000002,1.3499999999999999,8.02,16.71,64.35,3.85367357206082,2.341110847439736,2.709604437308422
versicolor,299.8,loamy,6.1,2.12,4.32,1.05,12.932,4.5360000000000005,2.877358490566037,4.114285714285715,1.4120370370370368,2.019047619047619,1.7799999999999994,1.07,7.98,18.73,62.1,3.5961090083588956,2.1297887219158618,2.850970017636684
versicolor,121.7,loamy,5.94,2.76,4.74,1.44,16.3944,6.8256,2.1521739130434785,3.291666666666667,1.2531645569620253,1.9166666666666665,1.2000000000000002,1.3199999999999998,8.34,13.74,58.37,4.048999876512718,2.612584926849269,2.4018987341772156
versicolor,120.1,clay,5.7,3.72,5.61,1.49,21.204,8.3589,1.532258064516129,3.76510067114094,1.0160427807486632,2.4966442953020134,0.08999999999999986,2.2300000000000004,9.88,16.4,65.96,4.604780125043974,2.891176231224932,2.536697412338944
versicolor,89.9,loamy,6.83,3.22,5.42,1.33,21.992600000000003,7.208600000000001,2.12111801242236,4.075187969924812,1.260147601476015,2.4210526315789473,1.4100000000000001,1.8900000000000001,8.1,17.68,60.4,4.68962685082726,2.684883610140298,3.0508836667314045
versicolor,91.0,loamy,6.98,3.34,4.27,1.21,23.313200000000002,5.1667,2.0898203592814375,3.5289256198347103,1.6346604215456677,2.760330578512397,2.710000000000001,2.13,8.6,13.21,57.21,4.828374467665076,2.2730376151749008,4.512203147076471
versicolor,121.3,loamy,7.36,2.6,4.64,1.05,19.136000000000003,4.872,2.830769230769231,4.4190476190476184,1.5862068965517244,2.4761904761904763,2.7200000000000006,1.55,7.02,14.03,58.92,4.374471396637541,2.207260745811423,3.9277504105090317
versicolor,248.2,sandy,6.6,2.51,4.01,1.17,16.566,4.691699999999999,2.6294820717131473,3.427350427350427,1.6458852867830425,2.1452991452991452,2.59,1.3399999999999999,8.77,18.48,49.52,4.070135132891782,2.1660332407421636,3.5309162989961
versicolor,276.4,loamy,5.91,2.96,4.38,1.34,17.4936,5.8692,1.9966216216216217,3.2686567164179103,1.3493150684931507,2.2089552238805967,1.5300000000000002,1.6199999999999999,7.47,13.05,58.91,4.182535116409664,2.422643184622944,2.980576569208751
versicolor,293.8,clay,6.02,2.66,3.13,1.34,16.0132,4.1942,2.263157894736842,2.335820895522388,1.9233226837060702,1.9850746268656716,2.8899999999999997,1.32,8.07,12.32,64.13,4.001649659827807,2.0479746092176048,3.8179390587001096
versicolor,108.1,sandy,7.24,2.69,4.63,1.06,19.4756,4.9078,2.6914498141263943,4.367924528301886,1.5637149028077755,2.5377358490566038,2.6100000000000003,1.63,7.89,18.06,62.04,4.413116812412742,2.215355501945455,3.9682953665593543
versicolor,270.3,sandy,5.9,2.25,4.1,1.17,13.275,4.797,2.6222222222222222,3.5042735042735043,1.4390243902439026,1.9230769230769231,1.8000000000000007,1.08,9.03,17.39,69.12,3.643487340447336,2.1902054698132774,2.7673545966228894
versicolor,132.1,loamy,5.68,3.01,4.48,1.09,17.096799999999998,4.8832,1.887043189368771,4.110091743119266,1.2678571428571426,2.7614678899082565,1.1999999999999993,1.9199999999999997,6.69,15.86,58.42,4.134827686857095,2.2097963707093013,3.501146788990825
versicolor,78.2,sandy,6.76,2.2,4.58,0.86,14.872,3.9388,3.0727272727272723,5.325581395348838,1.4759825327510916,2.558139534883721,2.1799999999999997,1.3400000000000003,5.72,14.91,62.92,3.856423213289745,1.9846410254753881,3.7757692698283742
versicolor,267.5,clay,5.91,3.3,4.36,1.63,19.503,7.1068,1.790909090909091,2.6748466257668717,1.3555045871559632,2.0245398773006134,1.5499999999999998,1.67,7.79,14.12,64.76,4.416220103210437,2.6658582107831617,2.744273090561153
versicolor,209.0,clay,5.85,2.86,4.07,1.46,16.730999999999998,5.942200000000001,2.0454545454545454,2.7876712328767126,1.437346437346437,1.9589041095890412,1.7799999999999994,1.4,8.47,15.56,74.06,4.090354507863591,2.4376628150751287,2.8156238430211027
versicolor,91.2,sandy,6.05,2.33,4.39,0.9,14.0965,3.9509999999999996,2.59656652360515,4.877777777777777,1.3781321184510251,2.588888888888889,1.6600000000000001,1.4300000000000002,8.15,18.16,60.87,3.7545305964927227,1.9877122528172935,3.5678309288787653
versicolor,157.5,loamy,5.8,2.9,4.14,1.28,16.82,5.2992,2.0,3.2343749999999996,1.4009661835748792,2.265625,1.6600000000000001,1.6199999999999999,9.23,15.48,53.73,4.1012193308819755,2.3019991311901054,3.1740640096618358
versicolor,121.8,loamy,5.69,2.41,4.77,1.22,13.712900000000001,5.819399999999999,2.3609958506224067,3.9098360655737703,1.1928721174004195,1.9754098360655739,0.9200000000000008,1.1900000000000002,8.44,19.33,65.09,3.7030933015520957,2.412343259156955,2.3564113138811567
versicolor,234.2,sandy,5.56,2.12,4.02,1.06,11.7872,4.2612,2.622641509433962,3.7924528301886786,1.383084577114428,2.0,1.54,1.06,7.44,13.2,71.19,3.4332491899074267,2.064267424535881,2.766169154228856
versicolor,163.4,clay,6.19,2.95,3.78,1.38,18.260500000000004,5.216399999999999,2.0983050847457627,2.739130434782609,1.6375661375661377,2.13768115942029,2.4100000000000006,1.5700000000000003,5.67,14.96,58.06,4.273230627990959,2.2839439572809135,3.500594279579788
versicolor,297.3,sandy,5.9,2.21,4.04,0.97,13.039,3.9188,2.6696832579185523,4.164948453608248,1.4603960396039604,2.2783505154639174,1.8600000000000003,1.24,7.76,14.25,65.05,3.6109555522049837,1.979595918363139,3.3272940696131466
versicolor,63.7,loamy,6.15,2.87,4.9,0.99,17.6505,4.851,2.142857142857143,4.94949494949495,1.2551020408163265,2.8989898989898992,1.25,1.8800000000000001,9.03,12.83,67.37,4.201249814043435,2.202498581157318,3.6385281385281387
versicolor,138.8,loamy,6.59,2.54,4.71,1.86,16.738599999999998,8.7606,2.594488188976378,2.532258064516129,1.3991507430997876,1.3655913978494623,1.88,0.6799999999999999,7.61,14.69,66.1,4.0912834172176336,2.959831076260941,1.9106682190717528
versicolor,170.5,sandy,5.84,2.15,4.15,0.82,12.556,3.403,2.7162790697674417,5.060975609756098,1.4072289156626505,2.6219512195121952,1.6899999999999995,1.33,8.03,15.83,60.75,3.5434446517477873,1.8447222013083704,3.6896855715545103
versicolor,175.8,clay,5.78,2.82,4.62,1.31,16.299599999999998,6.0522,2.049645390070922,3.5267175572519083,1.251082251082251,2.1526717557251906,1.1600000000000001,1.5099999999999998,8.42,16.05,55.81,4.037276309592891,2.4601219481968775,2.6931694259938532
versicolor,129.0,sandy,7.31,2.59,5.2,1.04,18.932899999999997,5.408,2.8223938223938223,5.0,1.4057692307692307,2.490384615384615,2.1099999999999994,1.5499999999999998,6.98,19.34,59.51,4.351195238092632,2.3255106965997814,3.5009060650887567
versicolor,232.3,clay,6.1,2.42,4.5,1.56,14.761999999999999,7.0200000000000005,2.520661157024793,2.8846153846153846,1.3555555555555554,1.551282051282051,1.5999999999999996,0.8599999999999999,8.62,15.93,62.75,3.8421348232460555,2.649528259898354,2.1028490028490023
versicolor,268.7,clay,5.89,2.61,4.23,1.74,15.372899999999998,7.360200000000001,2.256704980842912,2.431034482758621,1.3924349881796687,1.5,1.6599999999999993,0.8699999999999999,9.64,17.3,65.45,3.920828993975636,2.7129688534887384,2.088652482269503
versicolor,284.7,sandy,6.52,2.4,4.18,1.41,15.647999999999998,5.8938,2.716666666666667,2.9645390070921986,1.5598086124401913,1.702127659574468,2.34,0.99,7.83,15.13,62.0,3.955755300824357,2.427714975033107,2.6549933828769214
versicolor,251.3,sandy,5.01,2.06,4.47,0.98,10.3206,4.380599999999999,2.4320388349514563,4.561224489795918,1.1208053691275168,2.1020408163265305,0.54,1.08,6.87,18.36,57.72,3.212569065405443,2.092988294281647,2.3559786330639643
versicolor,262.6,clay,5.78,3.04,4.85,1.45,17.5712,7.032499999999999,1.9013157894736843,3.3448275862068964,1.1917525773195878,2.0965517241379312,0.9300000000000006,1.59,7.93,19.8,63.33,4.191801522018904,2.6518861212352234,2.498570920725205
versicolor,187.6,clay,7.04,2.99,4.88,1.67,21.0496,8.1496,2.354515050167224,2.9221556886227544,1.4426229508196722,1.790419161676647,2.16,1.3200000000000003,5.78,16.06,65.16,4.587984306860694,2.8547504269200137,2.582899774222048
versicolor,256.5,clay,6.62,2.65,4.42,1.09,17.543,4.8178,2.49811320754717,4.055045871559632,1.497737556561086,2.4311926605504586,2.2,1.5599999999999998,8.34,13.01,62.28,4.188436462452308,2.194948746554233,3.6412885549420895
versicolor,125.9,clay,5.89,2.81,4.62,1.2,16.5509,5.544,2.096085409252669,3.85,1.2748917748917747,2.341666666666667,1.2699999999999996,1.61,8.45,13.9,54.98,4.068279734728181,2.3545700244418297,2.9853715728715726
versicolor,149.6,loamy,6.03,3.1,4.46,1.3,18.693,5.798,1.9451612903225806,3.4307692307692306,1.352017937219731,2.3846153846153846,1.5700000000000003,1.8,9.68,15.56,58.91,4.323540216072935,2.407903652557552,3.224042773370128
versicolor,129.2,sandy,6.96,2.35,3.94,1.21,16.356,4.767399999999999,2.9617021276595743,3.2561983471074383,1.766497461928934,1.9421487603305787,3.02,1.1400000000000001,7.81,15.91,65.69,4.044255184826992,2.1834376565407125,3.4308008558123935
versicolor,166.8,clay,6.45,3.08,3.87,1.37,19.866,5.301900000000001,2.094155844155844,2.824817518248175,1.6666666666666667,2.2481751824817517,2.58,1.71,8.41,16.4,51.7,4.457129120857954,2.302585503298412,3.746958637469586
versicolor,121.4,sandy,5.66,2.48,4.11,1.09,14.0368,4.479900000000001,2.282258064516129,3.770642201834862,1.3771289537712894,2.275229357798165,1.5499999999999998,1.39,7.14,15.92,47.44,3.746571766295155,2.1165774259402848,3.1332842250943096
versicolor,290.4,clay,5.5,2.75,4.4,1.35,15.125,5.940000000000001,2.0,3.2592592592592595,1.25,2.0370370370370368,1.0999999999999996,1.4,7.64,15.01,69.05,3.8890872965260113,2.4372115213907883,2.546296296296296
versicolor,128.2,sandy,6.01,2.52,4.7,1.24,15.145199999999999,5.828,2.384920634920635,3.7903225806451615,1.278723404255319,2.032258064516129,1.3099999999999996,1.28,6.47,13.73,63.07,3.8916834403635656,2.414125100321025,2.5986959505833904
versicolor,74.5,sandy,6.33,2.17,3.48,1.03,13.7361,3.5844,2.9170506912442398,3.378640776699029,1.8189655172413794,2.1067961165048543,2.85,1.14,7.81,15.8,63.64,3.7062244940100433,1.8932511719262186,3.832189487780382
versicolor,181.7,clay,5.96,3.03,3.63,1.3,18.058799999999998,4.719,1.966996699669967,2.792307692307692,1.6418732782369145,2.3307692307692305,2.33,1.7299999999999998,7.69,18.71,53.54,4.249564683588191,2.172325942394465,3.826827717736808
versicolor,64.3,clay,6.01,3.2,3.43,1.01,19.232,3.4643,1.8781249999999998,3.396039603960396,1.7521865889212827,3.1683168316831685,2.5799999999999996,2.1900000000000004,8.3,17.04,64.43,4.385430423573038,1.8612630120431664,5.551482261928816
versicolor,77.6,sandy,6.02,2.82,3.08,1.03,16.976399999999998,3.1724,2.1347517730496453,2.9902912621359223,1.9545454545454544,2.7378640776699026,2.9399999999999995,1.7899999999999998,7.38,16.07,61.65,4.120242711297479,1.7811232411037705,5.351279788172992
versicolor,104.8,sandy,6.33,1.8,4.25,1.17,11.394,4.9725,3.5166666666666666,3.632478632478633,1.4894117647058824,1.5384615384615385,2.08,0.6300000000000001,8.08,17.06,50.49,3.375499962968449,2.229910312097776,2.2914027149321265
versicolor,166.1,sandy,6.17,3.43,4.58,1.14,21.1631,5.2212,1.7988338192419824,4.017543859649123,1.3471615720524017,3.0087719298245617,1.5899999999999999,2.29,7.67,14.26,68.55,4.600336944181372,2.284994529533933,4.053301922929595
versicolor,158.3,loamy,5.75,2.88,3.24,1.61,16.56,5.216400000000001,1.996527777777778,2.012422360248447,1.7746913580246912,1.7888198757763973,2.51,1.2699999999999998,7.67,13.98,60.95,4.069397989875161,2.283943957280914,3.1746031746031735
versicolor,249.9,clay,5.58,3.01,4.22,1.25,16.7958,5.2749999999999995,1.8538205980066447,3.376,1.3222748815165877,2.408,1.3600000000000003,1.7599999999999998,8.08,13.5,57.62,4.098267926819817,2.2967368155711703,3.1840379146919435
versicolor,234.9,loamy,5.66,2.36,3.4,1.39,13.3576,4.726,2.398305084745763,2.446043165467626,1.6647058823529413,1.6978417266187051,2.2600000000000002,0.97,8.04,14.75,57.73,3.6548050563607357,2.173936521612349,2.8264071096064325
versicolor,156.6,loamy,5.56,2.81,3.99,1.5,15.6236,5.985,1.97864768683274,2.66,1.3934837092731829,1.8733333333333333,1.5699999999999994,1.31,8.76,14.16,47.91,3.952669983694566,2.4464259645450137,2.6104594820384293
versicolor,133.4,clay,6.7,3.74,4.11,1.63,25.058000000000003,6.6993,1.7914438502673797,2.5214723926380374,1.6301703163017032,2.294478527607362,2.59,2.1100000000000003,7.88,17.42,63.56,5.005796639896591,2.5883006007803653,3.74039078709716
versicolor,129.1,clay,6.31,3.47,4.38,1.53,21.8957,6.7014,1.8184438040345818,2.8627450980392157,1.4406392694063925,2.2679738562091503,1.9299999999999997,1.9400000000000002,7.65,14.05,61.57,4.6792841332836375,2.588706240576555,3.2673321992419497
versicolor,243.5,loamy,5.77,2.84,3.98,1.45,16.386799999999997,5.771,2.0316901408450705,2.7448275862068967,1.449748743718593,1.9586206896551723,1.7899999999999996,1.39,7.82,13.39,58.84,4.048061264358532,2.402290573598456,2.83950788424883
versicolor,63.0,clay,6.31,3.08,4.47,1.47,19.4348,6.570899999999999,2.0487012987012987,3.0408163265306123,1.4116331096196868,2.0952380952380953,1.8399999999999999,1.61,7.29,18.89,67.67,4.4084918055951965,2.5633766793040773,2.9577074677745823
versicolor,53.2,sandy,6.71,2.24,5.22,1.22,15.030400000000002,6.368399999999999,2.995535714285714,4.278688524590164,1.28544061302682,1.836065573770492,1.4900000000000002,1.0200000000000002,7.64,14.1,51.7,3.8769059828682977,2.523568901377571,2.360153256704981
versicolor,248.9,sandy,6.28,2.76,3.97,1.35,17.3328,5.359500000000001,2.27536231884058,2.9407407407407407,1.5818639798488665,2.0444444444444443,2.31,1.4099999999999997,10.03,15.31,56.42,4.163267947178034,2.315059394486457,3.234033025468793
versicolor,169.3,loamy,5.04,2.71,3.9,1.22,13.6584,4.758,1.859778597785978,3.19672131147541,1.2923076923076924,2.221311475409836,1.1400000000000001,1.49,7.09,15.9,54.9,3.6957272626642785,2.181284025522582,2.8706179066834805
versicolor,82.7,loamy,6.67,2.73,5.04,1.16,18.2091,5.8464,2.4432234432234434,4.344827586206897,1.3234126984126984,2.353448275862069,1.63,1.57,7.72,12.73,58.33,4.267212204706956,2.417933001553186,3.114583333333333
versicolor,108.9,clay,6.37,2.08,4.6,1.21,13.249600000000001,5.566,3.0625,3.8016528925619832,1.3847826086956523,1.71900826446281,1.7700000000000005,0.8700000000000001,7.61,17.47,60.4,3.64,2.3592371648479937,2.380452748832196
versicolor,283.1,clay,6.53,3.42,4.11,1.11,22.3326,4.562100000000001,1.909356725146199,3.7027027027027026,1.5888077858880778,3.0810810810810807,2.42,2.3099999999999996,7.75,16.27,62.58,4.725738037597937,2.1359073013593077,4.895245610574077
versicolor,264.9,loamy,5.36,3.43,4.42,1.65,18.384800000000002,7.292999999999999,1.5626822157434404,2.6787878787878787,1.2126696832579187,2.078787878787879,0.9400000000000004,1.7800000000000002,7.67,18.12,57.92,4.287749992711795,2.7005554984113913,2.5208830385300978
versicolor,227.4,loamy,6.42,2.54,4.87,1.29,16.3068,6.2823,2.52755905511811,3.7751937984496124,1.3182751540041067,1.9689922480620154,1.5499999999999998,1.25,8.28,13.64,54.74,4.038167901412718,2.506451675177481,2.595673559046846
versicolor,170.6,sandy,5.68,2.14,3.72,0.96,12.1552,3.5712,2.6542056074766354,3.8750000000000004,1.5268817204301073,2.229166666666667,1.9599999999999995,1.1800000000000002,6.29,15.2,70.12,3.486430839698387,1.8897618897628348,3.403673835125448
versicolor,180.1,sandy,6.16,2.37,4.97,1.21,14.599200000000002,6.013699999999999,2.5991561181434597,4.107438016528926,1.23943661971831,1.9586776859504134,1.1900000000000004,1.1600000000000001,9.04,15.08,74.47,3.8208899486899646,2.4522846490568746,2.427656850192062
versicolor,293.8,clay,4.92,3.14,3.43,1.57,15.4488,5.3851,1.5668789808917196,2.1847133757961785,1.434402332361516,2.0,1.4899999999999998,1.57,8.63,15.53,60.86,3.930496151887189,2.320581823595109,2.868804664723032
versicolor,291.4,sandy,6.32,2.46,3.5,1.37,15.5472,4.795,2.569105691056911,2.554744525547445,1.8057142857142858,1.7956204379562042,2.8200000000000003,1.0899999999999999,6.76,12.09,55.46,3.9429937864521167,2.189748844045819,3.2423774765380604
versicolor,103.8,clay,6.65,3.14,4.95,1.15,20.881,5.6925,2.1178343949044587,4.304347826086957,1.3434343434343434,2.730434782608696,1.7000000000000002,1.9900000000000002,5.73,15.22,68.85,4.56957328423563,2.3858960580880297,3.6681598594642075
versicolor,252.8,clay,6.2,3.15,4.25,1.6,19.53,6.800000000000001,1.9682539682539684,2.65625,1.4588235294117649,1.9687499999999998,1.9500000000000002,1.5499999999999998,7.02,12.15,51.32,4.419275958796871,2.6076809620810595,2.8720588235294118
versicolor,99.3,clay,6.24,3.15,3.66,1.23,19.656,4.5018,1.980952380952381,2.975609756097561,1.7049180327868851,2.5609756097560976,2.58,1.92,7.76,15.72,57.99,4.43350876845868,2.121744565210431,4.3662534986005594
versicolor,103.4,sandy,7.08,2.58,4.27,1.62,18.2664,6.9174,2.744186046511628,2.635802469135802,1.6580796252927403,1.5925925925925926,2.8100000000000005,0.96,10.58,10.74,55.82,4.27392091644195,2.6300950553164424,2.6406453291699195
versicolor,219.0,loamy,5.38,2.8,4.36,1.22,15.063999999999998,5.3192,1.9214285714285715,3.573770491803279,1.2339449541284402,2.2950819672131146,1.0199999999999996,1.5799999999999998,8.54,11.3,53.04,3.8812369162420373,2.30633909042014,2.832004812753797
versicolor,151.3,loamy,6.04,2.7,4.03,0.95,16.308,3.8285,2.237037037037037,4.242105263157895,1.498759305210918,2.842105263157895,2.01,1.7500000000000002,6.19,16.64,58.32,4.0383164809113214,1.9566553094502874,4.25963170954682
versicolor,282.9,sandy,5.67,2.84,3.28,0.89,16.1028,2.9192,1.9964788732394367,3.685393258426966,1.728658536585366,3.191011235955056,2.39,1.9499999999999997,7.31,13.91,54.81,4.012829425729431,1.7085666507338835,5.516168813373526
versicolor,72.3,loamy,6.57,2.29,4.78,1.0,15.045300000000001,4.78,2.868995633187773,4.78,1.3744769874476988,2.29,1.79,1.29,7.95,13.02,60.08,3.8788271423202145,2.186321110907545,3.1475523012552302
versicolor,177.9,clay,5.85,3.48,4.7,1.34,20.357999999999997,6.298000000000001,1.6810344827586206,3.5074626865671643,1.2446808510638296,2.5970149253731343,1.1499999999999995,2.1399999999999997,8.25,17.54,60.16,4.511984042524973,2.5095816384409577,3.2324547475389003
versicolor,279.6,loamy,5.56,3.24,3.61,0.99,18.0144,3.5738999999999996,1.7160493827160492,3.646464646464646,1.5401662049861495,3.272727272727273,1.9499999999999997,2.25,6.69,15.66,56.27,4.244337404118574,1.890476130502578,5.040543943591035
versicolor,276.0,sandy,5.62,2.58,3.45,0.65,14.499600000000001,2.2425,2.1782945736434107,5.3076923076923075,1.6289855072463768,3.9692307692307693,2.17,1.9300000000000002,7.87,16.74,57.78,3.807834029996581,1.4974979131871937,6.465819397993311
versicolor,89.1,loamy,6.04,3.03,4.82,1.12,18.301199999999998,5.3984000000000005,1.9933993399339935,4.303571428571429,1.2531120331950207,2.7053571428571423,1.2199999999999998,1.9099999999999997,7.28,14.67,58.61,4.277990182316925,2.3234457170332172,3.3901155898043855
versicolor,141.7,clay,6.46,3.31,3.42,1.38,21.3826,4.7196,1.9516616314199395,2.4782608695652177,1.8888888888888888,2.3985507246376816,3.04,1.9300000000000002,6.9,20.36,64.86,4.624132351047058,2.1724640388278007,4.530595813204509
versicolor,204.8,clay,4.62,2.89,4.03,1.45,13.3518,5.843500000000001,1.5986159169550174,2.7793103448275867,1.1464019851116625,1.9931034482758623,0.5899999999999999,1.4400000000000002,8.26,13.79,59.11,3.654011494234795,2.4173332414046684,2.284897749636348
versicolor,89.8,sandy,6.41,2.63,4.81,1.07,16.8583,5.1467,2.4372623574144487,4.495327102803738,1.3326403326403329,2.4579439252336446,1.6000000000000005,1.5599999999999998,8.77,18.49,64.95,4.105886018875829,2.2686339501999875,3.2755552101346495
versicolor,292.0,sandy,5.42,2.4,4.16,1.22,13.008,5.0752,2.2583333333333333,3.4098360655737707,1.3028846153846154,1.9672131147540983,1.2599999999999998,1.18,8.84,14.88,63.51,3.606660505231952,2.252820454452596,2.5630517023959647
versicolor,278.7,sandy,5.61,2.44,4.64,1.14,13.6884,5.289599999999999,2.2991803278688527,4.0701754385964914,1.2090517241379313,2.1403508771929824,0.9700000000000006,1.3,8.57,11.69,63.43,3.699783777465921,2.299913041834408,2.587794918330309
versicolor,91.7,clay,7.0,2.97,4.86,0.99,20.790000000000003,4.8114,2.356902356902357,4.909090909090909,1.4403292181069958,3.0000000000000004,2.1399999999999997,1.9800000000000002,7.5,15.97,68.33,4.559605246071199,2.1934903692517094,4.320987654320988
versicolor,80.3,loamy,5.5,2.54,4.72,1.55,13.97,7.316,2.1653543307086616,3.0451612903225804,1.1652542372881356,1.6387096774193548,0.7800000000000002,0.99,8.71,15.63,53.28,3.7376463182061515,2.704810529408668,1.9095133952979773
versicolor,71.4,loamy,7.19,2.42,4.24,1.08,17.3998,4.5792,2.9710743801652897,3.925925925925926,1.695754716981132,2.2407407407407405,2.95,1.3399999999999999,8.31,12.9,57.16,4.1713067496888785,2.139906540015241,3.7997466806429068
versicolor,277.4,sandy,5.34,2.37,4.07,1.2,12.655800000000001,4.884,2.2531645569620253,3.391666666666667,1.312039312039312,1.975,1.2699999999999996,1.1700000000000002,8.13,13.16,70.58,3.557499121574031,2.209977375449803,2.5912776412776415
versicolor,98.4,loamy,6.24,2.63,4.61,1.2,16.4112,5.532,2.372623574144487,3.8416666666666672,1.353579175704989,2.191666666666667,1.63,1.43,7.39,14.95,58.46,4.051073931687744,2.352020408074726,2.966594360086768
versicolor,154.1,loamy,6.65,2.77,3.4,1.3,18.4205,4.42,2.4007220216606497,2.6153846153846154,1.9558823529411766,2.1307692307692307,3.2500000000000004,1.47,7.5,15.7,43.11,4.291910996281261,2.1023796041628637,4.167533936651584
versicolor,162.2,sandy,5.25,2.77,4.43,1.15,14.5425,5.094499999999999,1.8953068592057762,3.8521739130434782,1.1851015801354403,2.4086956521739133,0.8200000000000003,1.62,8.07,10.06,58.78,3.813462993133669,2.257099909175489,2.8545490234566695
versicolor,199.8,sandy,5.51,2.79,4.51,1.49,15.3729,6.7199,1.9749103942652328,3.0268456375838926,1.221729490022173,1.8724832214765101,1.0,1.3,10.44,17.11,60.81,3.9208289939756362,2.5922769913726427,2.287667971249572
versicolor,67.9,clay,6.35,2.92,4.88,1.49,18.541999999999998,7.271199999999999,2.1746575342465753,3.2751677852348995,1.3012295081967213,1.9597315436241611,1.4699999999999998,1.43,8.3,14.01,44.3,4.3060422663973,2.6965162710430657,2.5500605127076685
versicolor,106.7,clay,5.29,2.73,5.14,1.44,14.4417,7.401599999999999,1.9377289377289377,3.569444444444444,1.029182879377432,1.8958333333333335,0.15000000000000036,1.29,7.39,12.34,68.0,3.8002236776274105,2.7205881717011122,1.951159208819715
versicolor,282.9,clay,5.81,3.48,3.98,1.45,20.218799999999998,5.771,1.6695402298850575,2.7448275862068967,1.4597989949748742,2.4,1.8299999999999996,2.0300000000000002,7.17,16.88,55.72,4.496531996995017,2.402290573598456,3.5035175879396983
versicolor,277.1,clay,4.97,3.34,3.28,1.44,16.5998,4.723199999999999,1.4880239520958083,2.2777777777777777,1.5152439024390245,2.3194444444444446,1.69,1.9,7.51,14.95,61.97,4.07428521338406,2.1732924331529797,3.514524051490515
versicolor,245.3,loamy,5.44,3.22,4.36,1.52,17.516800000000003,6.6272,1.68944099378882,2.868421052631579,1.2477064220183487,2.118421052631579,1.08,1.7000000000000002,10.18,17.43,58.64,4.185307635049066,2.574334865552654,2.6431675519072915
versicolor,54.9,loamy,6.2,2.92,4.89,1.36,18.104,6.6504,2.1232876712328768,3.5955882352941173,1.2678936605316975,2.1470588235294117,1.3100000000000005,1.5599999999999998,7.6,15.88,52.27,4.254879551761718,2.5788369471527277,2.7222422711415852
versicolor,131.8,clay,7.16,3.47,4.23,1.66,24.845200000000002,7.021800000000001,2.063400576368876,2.548192771084338,1.6926713947990542,2.0903614457831328,2.9299999999999997,1.8100000000000003,8.91,15.0,53.58,4.984495962482065,2.6498679212368303,3.5382950240679025
versicolor,207.0,clay,5.2,3.32,3.82,1.49,17.264,5.6918,1.566265060240964,2.563758389261745,1.361256544502618,2.228187919463087,1.3800000000000003,1.8299999999999998,7.62,14.69,54.39,4.154996991575325,2.3857493581682045,3.0331353877507996
versicolor,118.8,sandy,5.72,2.31,4.79,0.83,13.2132,3.9757,2.476190476190476,5.771084337349398,1.1941544885177453,2.7831325301204823,0.9299999999999997,1.48,8.26,15.97,66.51,3.6349965612088275,1.9939157454616783,3.323490202983123
versicolor,277.4,loamy,6.08,2.96,4.3,1.12,17.9968,4.816,2.054054054054054,3.839285714285714,1.413953488372093,2.642857142857143,1.7800000000000002,1.8399999999999999,8.79,14.17,59.11,4.242263546740113,2.1945386758952323,3.7368770764119605
versicolor,208.5,loamy,6.4,3.24,4.01,1.07,20.736000000000004,4.2907,1.9753086419753085,3.747663551401869,1.5960099750623442,3.02803738317757,2.3900000000000006,2.17,7.43,13.29,56.87,4.553679830642467,2.0714004924205267,4.83277786841308
versicolor,68.0,clay,6.52,2.94,4.15,1.26,19.168799999999997,5.229,2.2176870748299318,3.293650793650794,1.5710843373493975,2.3333333333333335,2.369999999999999,1.68,7.36,16.22,54.39,4.378218815911329,2.2867006800191407,3.6658634538152604
versicolor,277.3,loamy,4.94,3.15,4.23,1.51,15.561,6.387300000000001,1.5682539682539685,2.8013245033112586,1.1678486997635933,2.086092715231788,0.71,1.64,9.66,14.71,67.18,3.9447433376583576,2.527310823780882,2.4362406650697475
versicolor,289.4,sandy,5.93,2.42,4.42,1.13,14.350599999999998,4.994599999999999,2.450413223140496,3.9115044247787614,1.341628959276018,2.1415929203539825,1.5099999999999998,1.29,8.98,15.07,68.79,3.788218578698964,2.2348601745970593,2.8732230809274015
versicolor,69.4,sandy,6.38,2.49,3.74,1.43,15.8862,5.3482,2.5622489959839356,2.615384615384616,1.7058823529411764,1.7412587412587415,2.6399999999999997,1.0600000000000003,8.79,17.18,67.11,3.985749615818836,2.3126175645791505,2.9703825586178527
versicolor,183.1,loamy,6.14,2.68,4.67,1.13,16.4552,5.277099999999999,2.291044776119403,4.132743362831858,1.3147751605995717,2.371681415929204,1.4699999999999998,1.5500000000000003,8.79,14.77,62.95,4.056500955256882,2.2971939404412502,3.118227814519339
versicolor,125.8,clay,6.21,2.81,4.95,0.97,17.4501,4.8015,2.209964412811388,5.103092783505155,1.2545454545454544,2.8969072164948453,1.2599999999999998,1.84,8.46,15.03,61.74,4.1773316842214,2.191232529879018,3.634301780693533
